30502,10,WR,Zach Pascal,Ten
30503,28,WR,James Quick,Was
30505,28,WR,Levern Jacobs,Was
30510,33,WR,Tim White,Bal
30511,7,WR,Tim Patrick,Den
30512,33,WR,Quincy Adeboyejo,Bal
30513,10,WR,C.J. Board,Ten
30524,15,WR,Trey Griffey,Mia
30526,5,WR,Bug Howard,Cle
30528,19,WR,Jerome Lane,NYG
30531,20,WR,JoJo Natson Jr.,NYJ
30550,25,WR,Victor Bolden Jr.,SF
30551,25,WR,Kendrick Bourne,SF
30553,14,WR,K.D. Cannon,LAR
30570,20,WR,Brisly Estime,NYJ
30575,20,WR,Gabe Marks,NYJ
30579,6,WR,Karel Hamilton,Dal
30582,4,WR,Monty Madaris,Cin
30598,2,WR,Brandon Reilly,Buf
30602,2,WR,Daikiel Shorts,Buf
30609,9,WR,Michael Clark,GB
30610,30,WR,Montay Crockett,Jax
30629,13,WR,Keon Hatcher,Oak
30637,13,WR,Isaac Whitney,Oak
30639,13,WR,Ishmael Zamora,Oak
30643,15,WR,Malcolm Lewis,Mia
30647,15,WR,Drew Morgan,Mia
30648,15,WR,Francis Owusu,Mia
30653,20,WR,Damore'ea Stringfellow,NYJ
30656,18,WR,Austin Carr,NO
30660,17,WR,Cody Hollister,NE
30679,12,WR,Gehrig Dieter,KC
30680,12,WR,Anas Hasic,KC
30682,12,WR,Marcus Kemp,KC
30685,12,WR,Alonzo Moore,KC
30688,12,WR,Tony Stevens,KC
30691,25,WR,BJ Johnson III,SF
30695,30,WR,Raysean Pringle,Jax
30704,28,WR,Jamari Staples,Was
30715,21,WR,Greg Ward Jr.,Phi
30720,3,WR,Tanner Gentry,Chi
30727,27,WR,Jhajuan Seales,TB
30729,4,WR,Kermit Whitfield,Cin
30734,19,WR,Keeon Johnson,NYG
30737,19,WR,Travis Rudolph,NYG
30742,12,WR,Robert Wheelwright,KC
30743,19,WR,Jalen Williams,NYG
30746,1,WR,Bra'Lon Cherry,Atl
30752,11,WR,KeVonn Mabon,Ind
30754,10,WR,Giovanni Pascascio,Ten
30761,3,WR,Darreus Rogers,Chi
30767,8,WR,Dontez Ford,Det
30773,8,WR,Michael Rector,Det
30775,8,WR,Noel Thomas,Det
30781,6,WR,Brian Brown,Dal
30806,34,WR,Deante' Gray,Hou
30808,17,WR,Riley McCarron,NE
30809,27,WR,Shaq Hill,TB
30811,18,WR,Justin Hardee,NO
30819,7,WR,Anthony Nash,Den
30827,1,WR,Reggie Davis,Atl
30830,19,WR,Kevin Snead,NYG
30835,22,WR,Larry Clark,Ari
30839,11,WR,Al-Damion Riles,Ind
30845,33,WR,Aaron Bailey,Bal
30854,26,WR,Speedy Noil,Sea
30861,34,WR,Chris Thompson,Hou
30863,24,WR,Mitchell Paige,LAC
30867,28,WR,Shakeir Ryan,Was
30886,9,WR,Colby Pearson,GB
30891,18,WR,Dan Arnold,NO
30899,6,WR,Lance Lenoir,Dal
30900,24,WR,Cameron Posey,LAC
30901,14,WR,Fred Brown,LAR
30914,15,WR,Jordan Westerkamp,Mia
30923,19,WR,C.J. Germany,NYG
30926,3,WR,Alton Howard,Chi
30930,11,WR,Marvin Bracy,Ind
30931,18,WR,De'Quan Hampton,NO
30932,11,WR,Brian Riley,Ind
30936,21,WR,Keevan Lucas,Phi
30938,20,WR,Dan Williams,NYJ
30939,34,WR,Germone Hopper,Hou
30940,21,WR,Rashard Davis,Phi
30942,11,WR,Justice Liggins,Ind
